# k	cb	gl	xy
724	0.105626	0.116997	0.1138
725	0.0371834	0.038292	0.0334007
726	0.0482626	0.0422955	0.0420734
727	0.104855	0.126377	0.124283
728	0.0401492	0.035853	0.0322685
729	0.0551117	0.0588728	0.0621628
730	0.0619204	0.0521845	0.0509397
731	0.0546487	0.0535671	0.0504839
732	0.0545796	0.0494101	0.047592
733	0.0563361	0.0489735	0.0508377
734	0.0544233	0.0586665	0.0456376
735	0.052034	0.0446331	0.0452522
736	0.058562	0.0535292	0.0511576
737	0.0526347	0.0451234	0.0433706
738	0.0544517	0.0457689	0.0491973
739	0.0737022	0.054678	0.0537761
740	0.0412871	0.0312394	0.0300275
741	0.0390479	0.0343751	0.0362636
742	0.115322	0.117082	0.0942237
743	0.0410936	0.0507503	0.0353907
744	0.0438851	0.0346031	0.0339056
745	0.122866	0.109228	0.113718
746	0.0344307	0.0305081	0.0310324
747	0.0628183	0.0594826	0.0629329
748	0.0609959	0.0630847	0.0571618
749	0.0423393	0.0300023	0.0347881
750	0.0456308	0.0368783	0.0376053
751	0.0800026	0.0582362	0.0456048
752	0.0406536	0.0317195	0.0338449
753	0.038921	0.0339207	0.0365306
754	0.0521496	0.0456833	0.0587937
755	0.0427918	0.0319591	0.0343609
756	0.050918	0.036841	0.0378867
757	0.0481198	0.0364514	0.0380953
758	0.0298319	0.0314405	0.0280207
759	0.03605	0.0328361	0.0321366
760	0.114926	0.117067	0.114097
761	0.0391491	0.0464369	0.0358655
762	0.0404899	0.0330714	0.0318224
763	0.120525	0.109799	0.104707
764	0.037804	0.0308627	0.0295121
765	0.0661241	0.0586182	0.0632405
766	0.16828	0.0672677	0.0416516
767	0.0274871	0.0318438	0.0252421
768	0.0393481	0.0350625	0.0343187
769	0.0553728	0.0375418	0.0662039
770	0.0373598	0.0328979	0.0287557
771	0.0362996	0.0327584	0.031086
772	0.0514034	0.0530156	0.0441722
773	0.0361393	0.0316248	0.0383884
774	0.0435527	0.0359454	0.0347232
775	0.0521509	0.0517886	0.254854
776	0.0312584	0.0305525	0.0271445
777	0.0351478	0.0316611	0.0307666
778	0.155541	0.105037	0.113637
779	0.0439554	0.0339479	0.0314152
780	0.0399683	0.0321014	0.029917
781	0.111699	0.10036	0.10257
782	0.035368	0.0333172	0.028744
783	0.0703216	0.0557936	0.0627359
784	0.05278	0.0309699	0.0312162
785	0.0249019	0.0296106	0.0272992
786	0.0401103	0.0335015	0.0333593
787	0.058994	0.0332913	0.0363899
788	0.0313004	0.0311279	0.0294231
789	0.0359689	0.031994	0.0312036
790	0.0463888	0.0326041	0.0324137
791	0.0298346	0.0346462	0.0304835
792	0.043273	0.0338305	0.0323656
793	0.052474	0.0332952	0.0315273
794	0.0355524	0.0312019	0.0365172
795	0.0344334	0.0332116	0.0308168
796	0.166881	0.117814	0.113743
797	0.0519056	0.0368696	0.0409616
798	0.0386645	0.0362929	0.0355016
799	0.115719	0.100455	0.103913
800	0.0380355	0.0372842	0.0320244
801	0.0712649	0.0673213	0.0635217
802	0.0525055	0.0360407	0.138687
803	0.0282942	0.0306274	0.0248789
804	0.037333	0.0330064	0.0330413
805	0.0554231	0.0325112	0.0473899
806	0.0296844	0.031609	0.0276625
807	0.0352126	0.0325222	0.0314531
808	0.0564009	0.0331126	0.0279957
809	0.0278605	0.0300588	0.0267088
810	0.0414907	0.0340207	0.0322233
811	0.0513851	0.033817	0.109246
812	0.0282836	0.032292	0.02823
813	0.0331725	0.0307817	0.0313714
814	0.123396	0.119613	0.11353
815	0.0538187	0.0355682	0.0490628
816	0.0359759	0.0317904	0.0322564
817	0.1211	0.116312	0.113483
818	0.0631357	0.0465463	0.0672381
819	0.0685811	0.069334	0.0769708
820	0.0483243	0.07812	0.0371791
821	0.0242565	0.0299144	0.0237076
822	0.037308	0.0316753	0.0308697
823	0.0465354	0.035843	0.127505
824	0.0336008	0.0330887	0.0275665
825	0.0346543	0.0309587	0.0298168
826	0.116264	0.0338553	0.0355929
827	0.0265828	0.0305015	0.0348355
828	0.0386506	0.0321813	0.0320779
829	0.09271	0.0750814	0.0668612
830	0.0334704	0.0331615	0.0385447
831	0.0365859	0.0371135	0.0382475
832	0.16824	0.119617	0.124212
833	0.0356092	0.0419725	0.0379984
834	0.0351669	0.0339966	0.0433426
835	0.158776	0.119082	0.115219
836	0.0656485	0.0484413	0.104655
837	0.110742	0.0698963	0.0775166
838	0.168738	0.0524113	0.0336116
839	0.0272622	0.0291435	0.0275087
840	0.0367795	0.0343686	0.0345504
841	0.0460388	0.0339617	0.0662765
842	0.031028	0.0318824	0.0408867
843	0.0360414	0.0390401	0.0421262
844	0.0505627	0.0353723	0.0424224
845	0.0268835	0.0301572	0.02869
846	0.0379751	0.0337367	0.0394104
847	0.0487314	0.0315211	0.0559505
848	0.0348524	0.0321468	0.0249325
849	0.0352829	0.0325196	0.0334264
850	0.167957	0.136309	0.114612
851	0.0487385	0.0354799	0.0331003
852	0.037608	0.0310428	0.0298718
853	0.136453	0.119058	0.11508
854	0.0688177	0.0792733	0.0716146
855	0.0935035	0.0792029	0.0794516
856	0.200532	0.0311654	0.0301871
857	0.0396914	0.0290945	0.0313437
858	0.0379195	0.0311735	0.0318575
859	16.4323	13.9917	0.0583286
860	0.035614	0.0308032	0.0260605
861	0.0343353	0.0329294	0.0310558
862	1.65225	0.0316262	0.0353651
863	0.0322857	0.0322071	0.0255709
864	0.0398879	0.0339911	0.0292026
865	0.0580076	0.0584531	0.0573093
866	0.0535941	0.043452	0.0477147
867	0.0519875	0.0436944	0.0470547
868	0.124715	0.117779	0.114339
869	0.0353726	0.0335706	0.0333831
870	0.0470573	0.0410255	0.0440035
871	0.123944	0.118569	0.116322
872	0.0378892	0.0324296	0.0334911
873	0.0543854	0.0556542	0.060519
874	0.0562755	0.0609728	0.0566167
875	0.0518127	0.0471354	0.0457985
876	0.0612757	0.0500954	0.0496426
877	0.0612752	0.0609338	0.0572598
878	0.0602522	0.0432014	0.046923
879	0.0515354	0.0441023	0.0446643
880	0.0633707	0.0576462	0.0557308
881	0.0645256	0.0478459	0.0459709
882	0.0572328	0.0525745	0.0469239
883	0.0689916	0.0705706	0.0975994
884	0.0367193	0.0367762	0.030144
885	0.0387057	0.0340893	0.0315665
886	0.115435	0.117252	0.114234
887	0.0353633	0.0381072	0.0410599
888	0.0441822	0.0361287	0.0338363
889	0.0780576	0.116925	0.113468
890	0.0371939	0.0311017	0.0295625
891	0.0541169	0.0440636	0.0471874
892	0.0609008	0.0727042	0.050517
893	0.0341244	0.0317554	0.0309783
894	0.0421796	0.0384624	0.0369006
895	0.0912879	0.070583	0.0858229
896	0.0442538	0.0344193	0.0319818
897	0.0387102	0.033771	0.032884
898	0.0751348	0.112567	0.0910269
899	0.0458004	0.0342788	0.0343861
900	0.0507482	0.0370901	0.038299
901	0.138663	0.111894	0.0549074
902	0.0279451	0.0381139	0.0284132
903	0.0332914	0.0306977	0.0292175
904	0.123934	0.117684	0.114724
905	0.0423957	0.0364723	0.0341723
906	0.0399576	0.0332358	0.0327338
907	0.104727	0.117216	0.103793
908	0.0338977	0.033667	0.0293003
909	0.0588981	0.0562228	0.0646162
910	0.0593392	0.0433946	0.0695345
911	0.02998	0.0354214	0.0288267
912	0.0375476	0.0335337	0.0343095
913	0.0983774	0.08557	0.0751984
914	0.0295209	0.0312295	0.0296321
915	0.0330929	0.030688	0.029067
916	0.0768632	0.0871423	0.0856894
917	0.029454	0.0309148	0.0264049
918	0.0422021	0.0344564	0.0332628
919	0.15532	0.0468561	0.055639
920	0.030049	0.0338193	0.0305452
921	0.0373945	0.0310353	0.0277457
922	0.15624	0.117194	0.113482
923	0.0364467	0.0356837	0.0414776
924	0.0397233	0.0337312	0.0308916
925	0.104875	0.100284	0.104894
926	0.0321829	0.0309367	0.0296794
927	0.0620025	0.0555913	0.0630417
928	0.0766672	0.0371755	0.0820495
929	0.0350884	0.036286	0.0247598
930	0.0418892	0.0308853	0.0312861
931	0.0679244	0.0813137	0.0422057
932	0.0303356	0.0350296	0.0287205
933	0.038281	0.0304992	0.0282811
934	0.0758708	0.0568189	0.0661397
935	0.028124	0.0289841	0.0294275
936	0.0412337	0.033531	0.0326346
937	0.165757	0.0542634	0.107881
938	0.0258372	0.0322555	0.02741
939	0.0324637	0.030862	0.0310953
940	0.163113	0.117289	0.114429
941	0.0447831	0.0341321	0.0441178
942	0.038245	0.0319863	0.0314602
943	0.168596	0.119195	0.109551
944	0.0348163	0.0341106	0.0355497
945	0.0675044	0.0461045	0.063967
946	0.159441	0.0331871	0.138171
947	0.0270929	0.0379863	0.0262704
948	0.0372479	0.0310607	0.0318407
949	0.0823412	0.0676095	0.0835102
950	0.0336305	0.0302299	0.0350688
951	0.033259	0.0305574	0.0272181
952	0.0514114	0.0655253	0.0777233
953	0.0410877	0.0325903	0.0233043
954	0.0400043	0.0325666	0.0317119
955	0.164424	0.115315	0.138151
956	0.0399527	0.0303887	0.0263341
957	0.0309997	0.030592	0.0281126
958	0.167021	0.133523	0.123963
959	0.0400589	0.0397725	0.0326097
960	0.0380209	0.0327963	0.0298636
961	0.158711	0.0981515	0.0871087
962	0.0677891	0.050635	0.0560471
963	0.0679437	0.067216	0.0631638
964	0.0474932	0.0530328	0.138215
965	0.032439	0.0310528	0.0263242
966	0.0373999	0.0304595	0.0286591
967	0.0806331	0.0831768	8.87065
968	0.0331615	0.031663	0.0347527
969	0.0302357	0.0321882	0.0274298
970	0.0667267	0.0694255	0.0594994
971	0.0250102	0.0357071	0.0255652
972	0.0383381	0.0338093	0.0304484
973	0.164756	0.0394937	0.0325624
974	0.0426882	0.0322331	0.0298271
975	0.0337144	0.0323399	0.0278713
976	0.169163	0.118721	0.128476
977	0.0420582	0.037934	0.0405624
978	0.0383161	0.0332253	0.032325
979	0.168582	0.153425	0.138501
980	0.0808652	0.0410381	0.0676628
981	0.0693559	0.0701485	0.0659044
982	0.168581	0.15285	0.191127
983	0.0338818	0.0288696	0.0279308
984	0.0350269	0.034369	0.0295724
985	0.0595747	6.16762	0.0473392
986	0.043279	0.0645812	0.0265742
987	0.0340157	0.0360073	0.029598
988	0.0419649	0.0475966	0.0492846
989	0.0346525	0.0327474	0.0268289
990	0.0385094	0.0322787	0.0342778
991	0.0460423	0.0388528	0.129723
992	0.0340595	0.033235	0.035545
993	0.0314527	0.0321904	0.0312703
994	0.168954	0.137611	0.126159
995	0.0534464	0.0494353	0.0503656
996	0.0357375	0.0350436	0.0316656
997	0.168642	0.119795	0.138235
998	0.167689	0.0852555	0.115165
999	0.0823823	0.0771267	0.0775218
1000	0.16858	0.0336158	0.0548887
1001	0.0356766	0.0305854	0.0268824
1002	0.0377891	0.0301667	0.0291561
1003	0.605162	45290	4.76239
1004	0.073451	0.0330277	0.0379915
1005	0.0310238	0.0329558	0.030919
1006	0.142672	0.0619594	0.0724502
1007	0.0281503	0.0313088	0.027212
1008	0.0382344	0.0324976	0.0295042
