Time	cb	gl	xy
9.240000000000000000e+02	1.266664285351029040e+00	1.509566844585391543e+01	7.421216517343224517e+00
9.270000000000000000e+02	1.281475366119788628e+00	1.585224810445676091e+01	7.808038333776186946e+00
9.300000000000000000e+02	1.269739869743957472e+00	1.494932950990961373e+01	7.274569295015616888e+00
9.330000000000000000e+02	1.208706458180390797e+00	1.321883395525184390e+01	6.424452052265523960e+00
9.360000000000000000e+02	1.285372220727702519e+00	1.600035691559950735e+01	7.863103832686985761e+00
9.390000000000000000e+02	1.204257277624392275e+00	1.572886525154442516e+01	7.588840809070090287e+00
9.420000000000000000e+02	1.284002078689668425e+00	1.568994497646025899e+01	7.660821450754021100e+00
9.450000000000000000e+02	1.279285255836867252e+00	1.563389509968271085e+01	7.594518681370095337e+00
9.480000000000000000e+02	1.186911824333386711e+00	1.575928054548701951e+01	7.526575113814772067e+00
9.510000000000000000e+02	1.266974121901202510e+00	1.545482282303394861e+01	7.574316858613009629e+00
9.540000000000000000e+02	1.281091620002694054e+00	1.487052361778625098e+01	7.303235382154134037e+00
9.570000000000000000e+02	1.221874799802719735e+00	1.597918730143156552e+01	7.951552091488340857e+00
9.600000000000000000e+02	1.206916142822271443e+00	1.511385602741524536e+01	7.104882121064481026e+00
9.630000000000000000e+02	1.318881481307524028e+00	1.603032219483745280e+01	7.788571266241431701e+00
9.660000000000000000e+02	1.253815674662660751e+00	1.437256518187626497e+01	7.062540235140316369e+00
9.690000000000000000e+02	1.260037576027466022e+00	1.576742635899988088e+01	7.741887440587742475e+00
9.720000000000000000e+02	1.272020675344083918e+00	1.518728198125246642e+01	7.475084035193980903e+00
9.750000000000000000e+02	1.246787422140590795e+00	1.512632576536712392e+01	7.595852719913191109e+00
9.780000000000000000e+02	1.280802073067756064e+00	1.487988920210915644e+01	7.119020052014843891e+00
9.810000000000000000e+02	1.233332042424541086e+00	1.462315438175016702e+01	7.034729726559778129e+00
9.840000000000000000e+02	1.313966350516467818e+00	1.578464047478472132e+01	7.823954959278927923e+00
9.870000000000000000e+02	1.234023850953086754e+00	1.506064234792095036e+01	7.363815333992969059e+00
9.900000000000000000e+02	1.210575829538211634e+00	1.473282334386135695e+01	7.117513630500745592e+00
9.930000000000000000e+02	1.198848981039698058e+00	1.452359246536241599e+01	7.008674703175348242e+00
9.960000000000000000e+02	1.291658558868000295e+00	1.498561402345569604e+01	7.297845807079149871e+00
9.990000000000000000e+02	1.290298191768682434e+00	1.450236394331876610e+01	7.147081832244040811e+00
1.002000000000000000e+03	1.325320280315064325e+00	1.566727345273280392e+01	7.663594244196059613e+00
1.005000000000000000e+03	1.266383121370909137e+00	1.472536838806481896e+01	7.045283558789751766e+00
1.008000000000000000e+03	1.285275025399498672e+00	1.492584458576528661e+01	7.278605277505383775e+00
1.011000000000000000e+03	1.257109058192968032e+00	1.462011642942437106e+01	7.059797226244000967e+00
1.014000000000000000e+03	1.290931297988286541e+00	1.455622755285460457e+01	7.089912781113501872e+00
1.017000000000000000e+03	1.273072111483948721e+00	1.561003463227676669e+01	7.633226879035271750e+00
1.020000000000000000e+03	1.188015319077880383e+00	1.507196965172571979e+01	7.345129583962182629e+00
1.023000000000000000e+03	1.133367898436492549e+00	1.512122513416901093e+01	7.319460262058172795e+00
1.026000000000000000e+03	1.113486122907202613e+00	1.695285557528248432e+01	7.900001886638746917e+00
1.029000000000000000e+03	1.065522737640677953e+00	1.861674480348114002e+01	8.988581789624063845e+00
1.032000000000000000e+03	1.131167343407661230e+00	1.848250671770646392e+01	8.904282524787268116e+00
1.035000000000000000e+03	1.121791477304976414e+00	1.852096096813063753e+01	8.837754074881113198e+00
1.038000000000000000e+03	1.142132030016971278e+00	1.650570864105062796e+01	8.200933445502290198e+00
1.041000000000000000e+03	1.111150440844878462e+00	1.595258725008104506e+01	7.668631481858934507e+00
1.044000000000000000e+03	1.112012341174012375e+00	1.664773251922999009e+01	8.047056396497028530e+00
1.047000000000000000e+03	1.088637515804284694e+00	1.846003385791500406e+01	8.774061619361457787e+00
1.050000000000000000e+03	1.110907089615381871e+00	1.662036073578151019e+01	8.090406823152443749e+00
1.053000000000000000e+03	1.013092870249052257e+00	1.679382141829939457e+01	7.838251084138217806e+00
1.056000000000000000e+03	1.145625290997114076e+00	1.660547960413784097e+01	7.749905441206713874e+00
1.059000000000000000e+03	9.294780580457813191e-01	1.690217051603905318e+01	8.011718939158058106e+00
1.062000000000000000e+03	9.875705535367748089e-01	1.885827231944176674e+01	9.019959517346801903e+00
1.065000000000000000e+03	1.088159307576080481e+00	1.793625307885771036e+01	8.108757537154078321e+00
1.068000000000000000e+03	1.050869793810313313e+00	1.900791139642831951e+01	8.880612753207921983e+00
1.071000000000000000e+03	1.080131296578004774e+00	1.580387490066922496e+01	8.193181096791970930e+00
1.074000000000000000e+03	1.091408669105177864e+00	1.750192968176663300e+01	8.169856964537114408e+00
1.077000000000000000e+03	1.062615755174009413e+00	1.659738336721116525e+01	7.787643687238697154e+00
1.080000000000000000e+03	9.812122931338065346e-01	1.767355047187268724e+01	8.522233317202694280e+00
1.083000000000000000e+03	1.090871048957341216e+00	1.611164458908451280e+01	7.768843208009085899e+00
1.086000000000000000e+03	1.047625074512465115e+00	1.734679142115176731e+01	8.311649639145716861e+00
1.089000000000000000e+03	9.956344534895569254e-01	1.607948369259172949e+01	7.718035205076283489e+00
1.092000000000000000e+03	8.436670402787027623e-01	1.892488289692283487e+01	8.946599376965338024e+00
1.095000000000000000e+03	1.160944454488292088e+00	1.972250049483670153e+01	9.702094777916537183e+00
1.098000000000000000e+03	1.128404583202498035e+00	1.821430624385132901e+01	8.474163364018494349e+00
1.101000000000000000e+03	1.007259759526438314e+00	1.685816468209071317e+01	8.229978199987947107e+00
1.104000000000000000e+03	9.734171445687110902e-01	1.638718365095694196e+01	7.792509568239680995e+00
1.107000000000000000e+03	9.582772569437975063e-01	1.843085585340628896e+01	8.616056122790979543e+00
1.110000000000000000e+03	9.940176379974492438e-01	1.911858900354559410e+01	9.146201669943113899e+00
1.113000000000000000e+03	1.030419848350343281e+00	1.649634005223734334e+01	7.897326683280127213e+00
1.116000000000000000e+03	1.071212479649164662e+00	1.672136897188009641e+01	8.173271987279312256e+00
1.119000000000000000e+03	1.041025103955458775e+00	1.738181132162652887e+01	8.171250610295214045e+00
1.122000000000000000e+03	1.019961657350693995e+00	1.866955072033491092e+01	9.010008058648494966e+00
1.125000000000000000e+03	9.419891647839233606e-01	1.798120645049325717e+01	9.069988484995228362e+00
1.128000000000000000e+03	1.048173496131814320e+00	1.796382431126932033e+01	8.934094468419736756e+00
1.131000000000000000e+03	9.015312609061786331e-01	1.469867468847425052e+01	6.970467808137832399e+00
1.134000000000000000e+03	9.980535919691657654e-01	1.796786152861644936e+01	8.698217182925340296e+00
1.137000000000000000e+03	8.081936471862356530e-01	1.860696027230063976e+01	8.482028605869176729e+00
1.140000000000000000e+03	1.118866242137027456e+00	1.649004653564778522e+01	7.783809240924721706e+00
1.143000000000000000e+03	1.019894381926440774e+00	1.727726006153227445e+01	8.408637279654925578e+00
1.146000000000000000e+03	9.229295598534170697e-01	1.737157472033158356e+01	8.173108033576788500e+00
1.149000000000000000e+03	9.254101455595948877e-01	1.913869541683349951e+01	9.274586058044295811e+00
1.152000000000000000e+03	9.757333488856989590e-01	1.798743212852122753e+01	8.395213804798091317e+00
1.155000000000000000e+03	1.070119331832027010e+00	1.727210617787159919e+01	8.235310278161417585e+00
1.158000000000000000e+03	1.022665954641215791e+00	1.665859008936445917e+01	8.150742207343967038e+00
1.161000000000000000e+03	8.961722491200272422e-01	1.713312243740030993e+01	8.303624555060924450e+00
1.164000000000000000e+03	9.726237253451213149e-01	1.790801942744104025e+01	8.690954290440673802e+00
1.167000000000000000e+03	9.821968769597816395e-01	1.943176298511166422e+01	9.141157599664690991e+00
1.170000000000000000e+03	1.049241891762592749e+00	1.623132039786297298e+01	7.791108914756242676e+00
1.173000000000000000e+03	8.231800184074107296e-01	1.977108095965658663e+01	9.608255331700144453e+00
1.176000000000000000e+03	9.004394884747048966e-01	1.834690340599244962e+01	8.839547123553627372e+00
1.179000000000000000e+03	9.475720807216144737e-01	1.877256590273560022e+01	9.042838944703053272e+00
1.182000000000000000e+03	9.706520082612795086e-01	1.669148203003753039e+01	7.642872007011007440e+00
1.185000000000000000e+03	9.895176517486337087e-01	1.590926881013831107e+01	7.306129503965877348e+00
1.188000000000000000e+03	9.082847204571651289e-01	1.896209148540265232e+01	9.027452775609685176e+00
1.191000000000000000e+03	1.007297310202451612e+00	1.878687302620720700e+01	8.828555180933955526e+00
1.194000000000000000e+03	9.018479185603580639e-01	1.567098164997083209e+01	7.629037656521563626e+00
1.197000000000000000e+03	8.900985925885671612e-01	1.980612852646316924e+01	9.490699509200457129e+00
1.200000000000000000e+03	9.557921646551525985e-01	1.975700311171451773e+01	9.121971617356933848e+00
1.203000000000000000e+03	8.971855236060393146e-01	1.902992798429259125e+01	8.878895406162792270e+00
1.206000000000000000e+03	1.084122011232913518e+00	1.983727491221324613e+01	9.137514426791977229e+00
1.209000000000000000e+03	1.030394040417047297e+00	1.703926658129292804e+01	8.330585649077928423e+00
1.212000000000000000e+03	8.725406557277062269e-01	1.573327382418459308e+01	7.626698254062633353e+00
1.215000000000000000e+03	1.014512191172697975e+00	1.985292431455611961e+01	9.493480001214386732e+00
1.218000000000000000e+03	9.641667982974185813e-01	1.573959813841123889e+01	7.415015155299068184e+00
1.221000000000000000e+03	8.580120808651723330e-01	1.552810648340463118e+01	7.624173822882630347e+00
1.224000000000000000e+03	1.059826228698679262e+00	1.395637057475228460e+01	6.903246398525436867e+00
1.227000000000000000e+03	9.775312122691151018e-01	1.950848029329361566e+01	9.566672531425314929e+00
1.230000000000000000e+03	9.148952302551502935e-01	1.709512469496156939e+01	8.596358789415310397e+00
1.233000000000000000e+03	1.095466826988462650e+00	1.609024670524266298e+01	7.770934495236167194e+00
1.236000000000000000e+03	9.133958134057897915e-01	1.790899884102950068e+01	8.462299764883475461e+00
1.239000000000000000e+03	9.112732402916936536e-01	1.876760667558503570e+01	8.363588868688161426e+00
1.242000000000000000e+03	8.151747835724859614e-01	1.830904501139406904e+01	8.693100080886107861e+00
1.245000000000000000e+03	1.008111420404992797e+00	1.768182362732720492e+01	8.631562578062727198e+00
1.248000000000000000e+03	9.615606195919056409e-01	1.707476647181479379e+01	8.300583426946753107e+00
1.251000000000000000e+03	1.037575374343408185e+00	1.635908335701782690e+01	7.768685227864598808e+00
1.254000000000000000e+03	1.088260380941548311e+00	1.730819794778561160e+01	8.345564133568561971e+00
1.257000000000000000e+03	1.129012127387005515e+00	1.625598900719275619e+01	7.646957232649924663e+00
1.260000000000000000e+03	1.053601196384923666e+00	1.661853662180834590e+01	7.797070606124190562e+00
1.263000000000000000e+03	1.053716321753029650e+00	2.130416109923917389e+01	1.035162208666640637e+01
1.266000000000000000e+03	9.152514366855877270e-01	1.929816938193348363e+01	9.098279842622467584e+00
1.269000000000000000e+03	9.612658384651106003e-01	1.670151371963633835e+01	8.051331603847483365e+00
1.272000000000000000e+03	9.051176981862814053e-01	1.697239881128940908e+01	8.360185463607468392e+00
1.275000000000000000e+03	9.608129967210229383e-01	1.798954434762547550e+01	8.783997304208797985e+00
1.278000000000000000e+03	1.016637284524521068e+00	1.874200727895537355e+01	8.867315267842121429e+00
1.281000000000000000e+03	1.050770966867299983e+00	1.724455280802474988e+01	8.410579914207454877e+00
1.284000000000000000e+03	8.421789075924835943e-01	1.850896767380131536e+01	8.619594276395307730e+00
1.287000000000000000e+03	1.026132217484131193e+00	1.595549922853612301e+01	7.375980305293547978e+00
1.290000000000000000e+03	9.375542382065218394e-01	2.095584615690536623e+01	9.886000320685607079e+00
1.293000000000000000e+03	9.755361187570766868e-01	1.840447071271439938e+01	9.140303229465974511e+00
1.296000000000000000e+03	9.514183163673251009e-01	1.903340777645345483e+01	8.954012396916930072e+00
1.299000000000000000e+03	9.780329068503943457e-01	1.799313735308500739e+01	8.310305225639497806e+00
1.302000000000000000e+03	1.107528304217355597e+00	1.813685544060137289e+01	8.826117339795770178e+00
1.305000000000000000e+03	9.811896642871035246e-01	1.737014352261584804e+01	8.345554561332932053e+00
1.308000000000000000e+03	8.594824148210298276e-01	1.658344050349158039e+01	8.005322536207774675e+00
1.311000000000000000e+03	1.083041153200285933e+00	2.076626709417396199e+01	9.854856026442933015e+00
1.314000000000000000e+03	1.043837535123414151e+00	1.713955517000761830e+01	8.041914941393768501e+00
1.317000000000000000e+03	9.851923650567030455e-01	1.968746586320688863e+01	9.345649111949470011e+00
1.320000000000000000e+03	9.957408117491792776e-01	2.009986945990910812e+01	9.660749342513881288e+00
1.323000000000000000e+03	9.784728544056955357e-01	1.932491520703513643e+01	9.267194623031885570e+00
1.326000000000000000e+03	1.118549334986895349e+00	1.720215204229165806e+01	8.322500980509799362e+00
1.329000000000000000e+03	1.141249086773801213e+00	1.733750788498866768e+01	8.233627050707625017e+00
1.332000000000000000e+03	1.158605682309814977e+00	1.849156152831138300e+01	9.002111581812837215e+00
1.335000000000000000e+03	1.104658017961004601e+00	1.797759853604624425e+01	8.666993883683259625e+00
1.338000000000000000e+03	1.123160429212110678e+00	1.779357211189233112e+01	8.457364509776397199e+00
1.341000000000000000e+03	1.129768966690828380e+00	1.777837662631212723e+01	8.527780303964012987e+00
1.344000000000000000e+03	1.155724241715058609e+00	1.732628731346904871e+01	8.279818704208874891e+00
1.347000000000000000e+03	1.124974123511750301e+00	1.740781376579030137e+01	8.415311728226022581e+00
1.350000000000000000e+03	1.109433542567620501e+00	1.769874246817220964e+01	8.591474671270210806e+00
1.353000000000000000e+03	1.161808157810760633e+00	1.709612694285792500e+01	8.345680957821535628e+00
1.356000000000000000e+03	1.099541138581042077e+00	1.787679401210322183e+01	8.594551204146084089e+00
1.359000000000000000e+03	1.143288752364382210e+00	1.813533561976654340e+01	8.784278308983973105e+00
1.362000000000000000e+03	1.147385971146551054e+00	1.777748390217670504e+01	8.544915725823770458e+00
1.365000000000000000e+03	1.085113881837536765e+00	1.742780004126272075e+01	8.351822712430543305e+00
1.368000000000000000e+03	1.084860261438522766e+00	1.668958069127146260e+01	8.033498147805170575e+00
1.371000000000000000e+03	1.142123658294721844e+00	1.818444342119415680e+01	8.748166005989833849e+00
1.374000000000000000e+03	1.115219073241065617e+00	1.841342275394321604e+01	9.019662147029503529e+00
1.377000000000000000e+03	1.131871752663969000e+00	1.782327141960177030e+01	8.629283982374376549e+00
1.380000000000000000e+03	1.128191159744856620e+00	1.756402614014230679e+01	8.584283647879523471e+00
1.383000000000000000e+03	1.149169011775938332e+00	1.748867329037143747e+01	8.467892764610622791e+00
1.386000000000000000e+03	1.119868430264500780e+00	1.757076750743107851e+01	8.704231531319084780e+00
1.389000000000000000e+03	1.132347629420211277e+00	1.833021480736971398e+01	9.065540287496769878e+00
1.392000000000000000e+03	1.204417324193560734e+00	1.713196444714817801e+01	8.345073772750296826e+00
1.395000000000000000e+03	1.101251705505683187e+00	1.825330429500835905e+01	8.951888937469794527e+00
1.398000000000000000e+03	1.154925502295283346e+00	1.719573372606508599e+01	8.312813606662887267e+00
1.401000000000000000e+03	1.171473162608860585e+00	1.825651445430654363e+01	8.898044563663052742e+00
1.404000000000000000e+03	1.161645755095596311e+00	1.720119129758808185e+01	8.307744000043001620e+00
1.407000000000000000e+03	1.168873211924799538e+00	1.801706394827152025e+01	8.786521029472904587e+00
1.410000000000000000e+03	1.083915419665229196e+00	1.793935218079039018e+01	8.537764779207364541e+00
1.413000000000000000e+03	1.157986622787380293e+00	1.724333220683414325e+01	8.313178945037769552e+00
1.416000000000000000e+03	1.158995207055632637e+00	1.810806741989839352e+01	8.939948227736879360e+00
1.419000000000000000e+03	1.162396833957744624e+00	1.818958020892782912e+01	8.880795717949112600e+00
1.422000000000000000e+03	1.202026092756033337e+00	1.847702067089877076e+01	8.989307579491878641e+00
1.425000000000000000e+03	1.138927633536349182e+00	1.762431490776494769e+01	8.470044763245628161e+00
1.428000000000000000e+03	1.168072172863611424e+00	1.813260469883355697e+01	8.735275680108149032e+00
1.431000000000000000e+03	1.175105505170943587e+00	1.804714268173311709e+01	8.790912606260464557e+00
1.434000000000000000e+03	1.160644426656355144e+00	1.803483135278216665e+01	8.831328662188830947e+00
1.437000000000000000e+03	1.162580316426791605e+00	1.855529798817568121e+01	9.005840002707770964e+00
1.440000000000000000e+03	1.120016702847708601e+00	1.782615193674778453e+01	8.439486248516086420e+00
1.443000000000000000e+03	1.136314299368912595e+00	1.752955880801783550e+01	8.362149595777804478e+00
1.446000000000000000e+03	1.080641724625624800e+00	1.762275343721277565e+01	8.465007285747072174e+00
0.000000000000000000e+00	1.347330009631198866e+00	6.778415987990255687e+00	3.462603581962470312e+00
3.000000000000000000e+00	1.358551904849755410e+00	9.125192515489946032e+00	4.819060334502006882e+00
6.000000000000000000e+00	1.310307086938468535e+00	9.130855777399066397e+00	4.779786560584899924e+00
9.000000000000000000e+00	1.333278741151502134e+00	8.109801981566288731e+00	4.294738195499347100e+00
1.200000000000000000e+01	1.381301418045937535e+00	9.088885038964482632e+00	4.907432794994925018e+00
1.500000000000000000e+01	1.309828105418646915e+00	7.782017449596187575e+00	4.324024813381115884e+00
1.800000000000000000e+01	1.307377696636739639e+00	8.349675808881809047e+00	4.448831320231420250e+00
2.100000000000000000e+01	1.196287865945344864e+00	8.779635709795758913e+00	4.281707622785234868e+00
2.400000000000000000e+01	1.312067632324241728e+00	9.538881905842554687e+00	5.161292492976881086e+00
2.700000000000000000e+01	1.114095686264096718e+00	9.863201223021423658e+00	4.675011513231499549e+00
3.000000000000000000e+01	1.341570803400075063e+00	8.588798272755308716e+00	4.981244493137584328e+00
3.300000000000000000e+01	1.289489711854399534e+00	9.159837502695555855e+00	4.760888296016540622e+00
3.600000000000000000e+01	1.328582191512718946e+00	9.846447610888919399e+00	5.085189256382403045e+00
3.900000000000000000e+01	1.225092982232941496e+00	1.032669330262913832e+01	5.419088266433868206e+00
4.200000000000000000e+01	1.240116247903165769e+00	1.003203794096272006e+01	5.354672782620919058e+00
4.500000000000000000e+01	1.281539669607838716e+00	1.033997661261927448e+01	5.516377393126244755e+00
4.800000000000000000e+01	1.223031200165376475e+00	1.091997288486281903e+01	5.557394859502069906e+00
5.100000000000000000e+01	1.166961987786643062e+00	1.092293534160743640e+01	5.644882762207219074e+00
5.400000000000000000e+01	1.215658257339349735e+00	1.097112769575022106e+01	5.559545420254470294e+00
5.700000000000000000e+01	1.186956626311613361e+00	1.134706539067621556e+01	5.395057376692017570e+00
6.000000000000000000e+01	1.255648587652909542e+00	9.319751745663271691e+00	4.927991422930229959e+00
6.300000000000000000e+01	1.197941567885624004e+00	1.107436445964479965e+01	5.796906513108140757e+00
6.600000000000000000e+01	1.267721110148694263e+00	1.107080371183704948e+01	5.719433968105761323e+00
6.900000000000000000e+01	1.168277365594041051e+00	1.132384889470423239e+01	5.852744658826274815e+00
7.200000000000000000e+01	1.232860551293518903e+00	1.174052460304625534e+01	5.910106184402497576e+00
7.500000000000000000e+01	1.201548037345287145e+00	1.144823901501802865e+01	5.813201094563476445e+00
7.800000000000000000e+01	1.236305548520286735e+00	1.162641323544271366e+01	5.809177052458304402e+00
8.100000000000000000e+01	1.203201602850614060e+00	1.162949082090368158e+01	6.124975735022668566e+00
8.400000000000000000e+01	1.179497608495684302e+00	1.221705753162686925e+01	6.451694203921326753e+00
8.700000000000000000e+01	1.215599451775145612e+00	1.153735919829162526e+01	5.843769426607559936e+00
9.000000000000000000e+01	1.170586656571844131e+00	1.238952209381657710e+01	6.317063285515884807e+00
9.300000000000000000e+01	1.187430923089609180e+00	1.120887074809340156e+01	5.654963768773427546e+00
9.600000000000000000e+01	1.124595489277494309e+00	1.134484665946625803e+01	5.722051490651024253e+00
9.900000000000000000e+01	1.165024219095264213e+00	1.131244711453290464e+01	5.770407549605800490e+00
1.020000000000000000e+02	1.171457238791375310e+00	1.134258036513128509e+01	5.928393885052571477e+00
